2,2.5000e-01
3,2.5000e-01
4,1.8750e-01
5,1.2500e-01
6,7.8125e-02
7,6.2500e-02
8,2.7344e-02
9,1.1719e-02
10,4.8828e-03
11,1.9531e-03
12,9.7656e-04
